pair_id,pr_id_source,pr_id_target,repo_id,evidence_id,comment_id,comment_type,evidence_created_at,evidence_user,reference_kind,reference_number,reference_token,matched_text,rejection_reason
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"gh api /repos/actions/github-script/git/ref/tags/v8 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
>   - Triggering command: `/usr/bin/",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39," /repos/actions/github-script/git/ref/tags/v8 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
>   - Triggering command: `/usr/bin/gh gh ",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"gs/v8 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/github-script/git/ref",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,34,#34,"it/ref/tags/v4`
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/setup-go/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git`",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,34,#34,"4`
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/setup-go/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"ering command: `/usr/bin/gh gh api /repos/actions/setup-go/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
> - `https://",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"n/gh gh api /repos/actions/setup-go/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
> - `https://api.github.com/repos/ac",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"h api /repos/actions/setup-go/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
> - `https://api.github.com/repos/actions/",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"gs/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/js/**/*.json&#39; --ignore-path ../.git` (http block)
> - `https://api.github.com/repos/actions/setup-node/git/ref/tags/v4`
>   - Trigge",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,34,#34,"/ref/tags/v4`
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/setup-node/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/-errorsas` (http block)
> - `https://api",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,34,#34,"
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/setup-node/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/-errorsas` (http block)
> - `https://api.github.com/r",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"ing command: `/usr/bin/gh gh api /repos/actions/setup-node/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/-errorsas` (http block)
> - `https://api.github.com/repos/actions/u",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"gh gh api /repos/actions/setup-node/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/-errorsas` (http block)
> - `https://api.github.com/repos/actions/upload-artifact/git/ref/",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"api /repos/actions/setup-node/git/ref/tags/v4 --jq .object.sha &#34;prettier&#34; --write &#39;../../../**/*.json&#39; &#39;!../../../pkg/workflow/-errorsas` (http block)
> - `https://api.github.com/repos/actions/upload-artifact/git/ref/tags/v",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"v4`
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/upload-artifact/git/ref/tags/v4 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json .cfg 64/pkg/tool/linux_amd64/ve",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,ggering command: `/usr/bin/gh gh api /repos/actions/upload-artifact/git/ref/tags/v4 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json .cfg 64/pkg/tool/linux_amd64/vet credential.,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,g command: `/usr/bin/gh gh api /repos/actions/upload-artifact/git/ref/tags/v4 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json .cfg 64/pkg/tool/linux_amd64/vet credential.helpeg,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,/usr/bin/gh gh api /repos/actions/upload-artifact/git/ref/tags/v4 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json .cfg 64/pkg/tool/linux_amd64/vet credential.helpegit` (http bl,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"in/gh gh api /repos/actions/upload-artifact/git/ref/tags/v4 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json .cfg 64/pkg/tool/linux_amd64/vet credential.helpegit` (http block)
>",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"repos/actions/upload-artifact/git/ref/tags/v4 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr**/*.json .cfg 64/pkg/tool/linux_amd64/vet credential.helpegit` (http block)
> - `https://ap",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,"3`
>   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw-actions/git/ref/tags/v1.2.3 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr--property=MemoryAccounting=yes .cfg 64/p",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,gering command: `/usr/bin/gh gh api /repos/github/gh-aw-actions/git/ref/tags/v1.2.3 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr--property=MemoryAccounting=yes .cfg 64/pkg/tool/linux,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39, command: `/usr/bin/gh gh api /repos/github/gh-aw-actions/git/ref/tags/v1.2.3 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr--property=MemoryAccounting=yes .cfg 64/pkg/tool/linux_amd64,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,usr/bin/gh gh api /repos/github/gh-aw-actions/git/ref/tags/v1.2.3 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr--property=MemoryAccounting=yes .cfg 64/pkg/tool/linux_amd64/vet credent,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,n/gh gh api /repos/github/gh-aw-actions/git/ref/tags/v1.2.3 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr--property=MemoryAccounting=yes .cfg 64/pkg/tool/linux_amd64/vet credential.us,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105198650,4105198650,pr_comment,2026-03-22 03:09:20+00:00,Copilot,local_hash,39,#39,epos/github/gh-aw-actions/git/ref/tags/v1.2.3 --jq .object.sha rite &#39;**/*.cjs&#39; &#39;**/*.ts&#39; &#39;**/*.json&#39; --ignore-path ../../../.pr--property=MemoryAccounting=yes .cfg 64/pkg/tool/linux_amd64/vet credential.userngit` (http ,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,"ns/checkout/git/ref/tags/v5 --jq .object.sha -unreachable=false /tmp/go-build131875789/b265/vet.cfg /usr/bin/git */*.ts&#39; &#39;**/*.jsgit` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v5 --",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,"ckout/git/ref/tags/v5 --jq .object.sha -unreachable=false /tmp/go-build131875789/b265/vet.cfg /usr/bin/git */*.ts&#39; &#39;**/*.jsgit` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v5 --jq .ob",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,"mod/github.com/davecgh/go-spew@v1.1.1/spew/common.go /opt/hostedtoolcache/go/1.25.0/x64/pkg/tool/linux_amd64/compile on&#39; --ignore-patgit` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v6 --",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,"usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v6 --jq .object.sha --show-toplevel lsb_release /usr/bin/git te &#39;../../../**/git` (http block)
> - `https://api.github.com/repos/actions/github-script/git/ref/tags/v8`
>   - Triggering",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,"me/REDACTED/work/gh-aw/gh-aw/.github/workflows rev-parse /opt/hostedtoolcache/go/1.25.0/x64/pkg/tool/linux_amd64/vet on&#39; --ignore-patgit` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/github-script/git/ref/tags/",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,"me/REDACTED/work/gh-aw/gh-aw/.github/workflows rev-parse /opt/hostedtoolcache/go/1.25.0/x64/pkg/tool/linux_amd64/vet on&#39; --ignore-patgit` (http block)
> - `https://api.github.com/repos/actions/setup-node/git/ref/tags/v4`
>   - Triggering c",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105249460,4105249460,pr_comment,2026-03-22 03:20:23+00:00,Copilot,local_hash,39,#39,".github.com/repos/github/gh-aw`
>   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility json&#39; --ignore-premote.origin.url` (http block)
> - `https://api.github.com/repos/github/gh-aw-actions/git/ref/tags/v1.0.0`
",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"mote.origin.url /usr/bin/git cd actions/setupgit GOPROXY 64/bin/go git conf user.email test@example.com /usr/bin/git &#34;prettier&#34; --chegit node 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/ch",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"rl /usr/bin/git cd actions/setupgit GOPROXY 64/bin/go git conf user.email test@example.com /usr/bin/git &#34;prettier&#34; --chegit node 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/re",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"a GOMODCACHE sh /usr/bin/git npx prettier --cgit GOPROXY 64/bin/go git conf user.email test@example.com /usr/bin/git &#34;prettier&#34; --chegit sh 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/chec",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"sh /usr/bin/git npx prettier --cgit GOPROXY 64/bin/go git conf user.email test@example.com /usr/bin/git &#34;prettier&#34; --chegit sh 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"ceutil_test.go /usr/bin/git run lint:cjs 64/bin/go git log --oneline -1 /opt/hostedtoolcache/node/24.14.0/x64/bin/node &#34;prettier&#34; --chegit node nch,headSha,disp--show-toplevel node` (http block)
>   - Triggering command: `/usr/bin/gh g",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"o /usr/bin/git run lint:cjs 64/bin/go git log --oneline -1 /opt/hostedtoolcache/node/24.14.0/x64/bin/node &#34;prettier&#34; --chegit node nch,headSha,disp--show-toplevel node` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"ef/tags/v4 --jq .object.sha GOMODCACHE node /usr/bin/git run lint:cjs 64/bin/go git comm -m Test commit /usr/bin/git &#34;prettier&#34; --chegit node 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/se",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"jq .object.sha GOMODCACHE node /usr/bin/git run lint:cjs 64/bin/go git comm -m Test commit /usr/bin/git &#34;prettier&#34; --chegit node 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/setup-node/git/",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,ad8def6316056a12d4907a9d4d84ff7a3b --jq .object.sha --show-toplevel node /usr/bin/git /usr/bin/git git /opt/hostedtoolc&#34;prettier&#34; --check &#39;scripts/**/*.js&#39; --ignore-path .prettierignore git rev- h ../../../.prettierignore nod,
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,a12d4907a9d4d84ff7a3b --jq .object.sha --show-toplevel node /usr/bin/git /usr/bin/git git /opt/hostedtoolc&#34;prettier&#34; --check &#39;scripts/**/*.js&#39; --ignore-path .prettierignore git rev- h ../../../.prettierignore node 0/x64/bin/n,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,39,#39,4ff7a3b --jq .object.sha --show-toplevel node /usr/bin/git /usr/bin/git git /opt/hostedtoolc&#34;prettier&#34; --check &#39;scripts/**/*.js&#39; --ignore-path .prettierignore git rev- h ../../../.prettierignore node 0/x64/bin/node /usr/bin/g,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,39,#39,.sha --show-toplevel node /usr/bin/git /usr/bin/git git /opt/hostedtoolc&#34;prettier&#34; --check &#39;scripts/**/*.js&#39; --ignore-path .prettierignore git rev- h ../../../.prettierignore node 0/x64/bin/node /usr/bin/git git /usr/bin/git ,
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,39,#39,"info sinspect fgrep` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/github/gh-aw --jq .visibility on&#39; --ignore-patremote.origin.url git r: $owner, name: $name) {
			hasDiscussionsEnabled
		}
	} --show-toplevel git /usr/b",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,39,#39,"igin.url git r: $owner, name: $name) {
			hasDiscussionsEnabled
		}
	} --show-toplevel git /usr/bin/git git rev- json&#39; --ignore-p-f git node --show-toplevel git /usr/bin/git git` (http block)
> - `https://api.github.com/repos/github/gh-a",
3318550630_4113430774,4113430774,3318550630,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,39,#39,"epos/github/gh-aw/actions/workflows`
>   - Triggering command: `/usr/bin/gh gh workflow list --json name,state,path ck &#39;scripts/**/*GOINSECURE GO111MODULE 64/bin/go GOINSECURE GOMOD GOMODCACHE go env -json GO111MODULE 64/bin/go GOINSECURE ",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"/repos/github/gh-aw/git/ref/tags/v2.0.0 --jq .object.sha -json GO111MODULE 64/bin/go GOINSECURE GOMOD GOMODCACHE sh -c &#34;prettier&#34; --che-errorsas GOPROXY 64/bin/go GOSUMDB GOWORK 64/bin/go git` (http block)
>   - Triggering command: `/u",
3318121528_4113430774,4113430774,3318121528,1036865607,pr_comment:4105417718,4105417718,pr_comment,2026-03-22 04:13:08+00:00,Copilot,local_hash,34,#34,"/gh-aw/git/ref/tags/v2.0.0 --jq .object.sha -json GO111MODULE 64/bin/go GOINSECURE GOMOD GOMODCACHE sh -c &#34;prettier&#34; --che-errorsas GOPROXY 64/bin/go GOSUMDB GOWORK 64/bin/go git` (http block)
>   - Triggering command: `/usr/bin/gh gh ",
3826835930_3826839806,3826839806,3826835930,1036865607,pr_comment:3765395783,3765395783,pr_comment,2026-01-18 15:13:57+00:00,github-actions[bot],local_hash,10579,#10579,"### Smoke Test Results: PASS

- ✅ GitHub MCP: #10579, #10578
- ❌ Serena Go: Not available  
- ✅ Playwright: github.com verified
- ✅ File Writing: Success
- ✅ Bash Tool: Suc",
3826824705_3826839806,3826839806,3826824705,1036865607,pr_comment:3765395783,3765395783,pr_comment,2026-01-18 15:13:57+00:00,github-actions[bot],local_hash,10578,#10578,"### Smoke Test Results: PASS

- ✅ GitHub MCP: #10579, #10578
- ❌ Serena Go: Not available  
- ✅ Playwright: github.com verified
- ✅ File Writing: Success
- ✅ Bash Tool: Success

@p",
4072716652_4135550735,4072716652,4135550735,18511687,pr_comment:4126721543,4126721543,pr_comment,2026-03-25 13:42:25+00:00,Copilot,local_hash,3223,#3223,"@guusdk I've opened a new pull request, #3223, to work on those changes. Once the pull request is ready, I'll request review from you.",
3318121528_4064835781,4064835781,3318121528,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,34,#34,gh gh api /repos/actions/ai-inference/git/ref/tags/v1 --jq .object.sha --show-toplevel /bin/sh /usr/bin/git f() { test &#34;$1&#34; git f() { test &#34;$1&#34; rev-parse /usr/bin/git git rev- --show-toplevel git /usr/bin/git --show-toplevel ,
3318121528_4064835781,4064835781,3318121528,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,34,#34,pi /repos/actions/ai-inference/git/ref/tags/v1 --jq .object.sha --show-toplevel /bin/sh /usr/bin/git f() { test &#34;$1&#34; git f() { test &#34;$1&#34; rev-parse /usr/bin/git git rev- --show-toplevel git /usr/bin/git --show-toplevel 64/pkg/,
3318121528_4064835781,4064835781,3318121528,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,34,#34,inference/git/ref/tags/v1 --jq .object.sha --show-toplevel /bin/sh /usr/bin/git f() { test &#34;$1&#34; git f() { test &#34;$1&#34; rev-parse /usr/bin/git git rev- --show-toplevel git /usr/bin/git --show-toplevel 64/pkg/tool/linurev-parse /u,
3318121528_4064835781,4064835781,3318121528,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,34,#34,ce/git/ref/tags/v1 --jq .object.sha --show-toplevel /bin/sh /usr/bin/git f() { test &#34;$1&#34; git f() { test &#34;$1&#34; rev-parse /usr/bin/git git rev- --show-toplevel git /usr/bin/git --show-toplevel 64/pkg/tool/linurev-parse /usr/bin/,
3318550630_4064835781,4064835781,3318550630,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,39,#39,".sha a820/Vgx0-6pZlp38hwO9a820 k/gh-aw/gh-aw/pkg/styles/theme_test.go /opt/hostedtoolcache/node/24.14.0/x64/bin/node on&#39; --ignore-patgit` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/checkout/git/ref/tags/v6 --",
3318550630_4064835781,4064835781,3318550630,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,39,#39,/repos/actions/checkout/git/ref/tags/v6 --jq .object.sha --show-toplevel 64/pkg/tool/linux_amd64/vet /usr/bin/git rite &#39;../../../*git .cfg 64/pkg/tool/linu--show-toplevel git rev- --show-toplevel 64/pkg/tool/linux_amd64/vet /usr/bin/git ,
3318550630_4064835781,4064835781,3318550630,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,39,#39,"p block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/github-script/git/ref/tags/v8 --jq .object.sha on&#39; --ignore-path ../../../.pret.prettierignore` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions",
3318550630_4064835781,4064835781,3318550630,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,39,#39,"p block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/github-script/git/ref/tags/v8 --jq .object.sha on&#39; --ignore-path ../../../.prettierignore` (http block)
> - `https://api.github.com/repos/actions/setup-go/git/ref/tags/v",
3318550630_4064835781,4064835781,3318550630,1036865607,pr_comment:4047504191,4047504191,pr_comment,2026-03-12 15:07:26+00:00,Copilot,local_hash,39,#39,"agent-performance-analyzer.md 3127107/b422/_testmain.go /opt/hostedtoolcache/go/1.25.0/x64/pkg/tool/linux_amd64/link on&#39; --ignore-patgit` (http block)
>   - Triggering command: `/usr/bin/gh gh api /repos/actions/setup-go/git/ref/tags/v4 --",
3673255259_3853277759,3853277759,3673255259,1011570102,pr_comment:3796705674,3796705674,pr_comment,2026-01-25 14:00:49+00:00,coderabbitai[bot],local_hash,165,#165,"sure eviction cycles. |

## Estimated code review effort

🎯 3 (Moderate) | ⏱️ ~20 minutes

## Possibly related PRs

- **#165**: Modifies message-key eviction and sender/session key handling in the same protocol files (`sender_keys.rs`, `session",
3968642065_3972075594,3972075594,3968642065,40345658,pr_comment:3944205941,3944205941,pr_comment,2026-02-23 11:27:14+00:00,coderabbitai[bot],local_hash,7032,#7032,"ill down capabilities
```

## Estimated code review effort

🎯 4 (Complex) | ⏱️ ~60 minutes

## Possibly related PRs

- `#7032`: Introduces initial tree-shaking test infrastructure and the scripts/treeshaking.ts module that this PR significantly ",
3604930162_3607771108,3607771108,3604930162,1013651082,pr_comment:3512107194,3512107194,pr_comment,2025-11-10 14:40:47+00:00,rrobetti,url,105,https://github.com/Open-J-Proxy/ojp/pull/105,"@copilot copy the multinode workflow and postgres XA test from https://github.com/Open-J-Proxy/ojp/pull/105, replace the ones you created here, also the multinode postgres XA test should only run in the multinode workflow not i",
3604930162_3607771108,3607771108,3604930162,1013651082,pr_comment:3512187878,3512187878,pr_comment,2025-11-10 14:51:34+00:00,Copilot,url,105,https://github.com/Open-J-Proxy/ojp/pull/105,"
> @copilot copy the multinode workflow and postgres XA test from https://github.com/Open-J-Proxy/ojp/pull/105, replace the ones you created here, also the multinode postgres XA test should only run in t...

Done! Replaced both fi",
3604930162_3607771108,3607771108,3604930162,1013651082,pr_comment:3512187878,3512187878,pr_comment,2025-11-10 14:51:34+00:00,Copilot,local_hash,105,#105,"ated here, also the multinode postgres XA test should only run in t...

Done! Replaced both files with versions from PR #105:

1. **Workflow** (`.github/workflows/multinode-xa-integration.yml`):
   - Now starts PostgreSQL with XA support
   - S",
