pair_id,layer,pr_url_a,pr_url_b,evidence_page,same_intent,different_accounts,prior_awareness,discussion_consensus,label,master_pr_id,duplicate_pr_id,evidence_notes,reviewer_id,reviewed_at_utc
4127410209_4134915275,B,https://github.com/terrastackai/terratorch/pull/1156,https://github.com/terrastackai/terratorch/pull/1157,review.html#pair-4127410209_4134915275,,,,,,,,,,
4128732442_4138205737,B,https://github.com/The-Vibe-Company/companion/pull/618,https://github.com/The-Vibe-Company/companion/pull/620,review.html#pair-4128732442_4138205737,,,,,,,,,,
4128859027_4128886782,B,https://github.com/WeblateOrg/weblate/pull/18624,https://github.com/WeblateOrg/weblate/pull/18625,review.html#pair-4128859027_4128886782,,,,,,,,,,
4139424534_4139474031,B,https://github.com/openclaw/openclaw/pull/54767,https://github.com/openclaw/openclaw/pull/54773,review.html#pair-4139424534_4139474031,,,,,,,,,,
4139578207_4148484840,B,https://github.com/livingbio/typed-ffmpeg/pull/832,https://github.com/livingbio/typed-ffmpeg/pull/852,review.html#pair-4139578207_4148484840,,,,,,,,,,
4140381370_4140488585,B,https://github.com/openclaw/openclaw/pull/54876,https://github.com/openclaw/openclaw/pull/54888,review.html#pair-4140381370_4140488585,,,,,,,,,,
4140488585_4143995977,B,https://github.com/openclaw/openclaw/pull/54888,https://github.com/openclaw/openclaw/pull/55184,review.html#pair-4140488585_4143995977,,,,,,,,,,
4144114314_4153678161,B,https://github.com/git-ai-project/git-ai/pull/809,https://github.com/git-ai-project/git-ai/pull/833,review.html#pair-4144114314_4153678161,,,,,,,,,,
4146697465_4147681313,B,https://github.com/oyvindwe/connectlife-ha/pull/384,https://github.com/oyvindwe/connectlife-ha/pull/387,review.html#pair-4146697465_4147681313,,,,,,,,,,
4154153767_4154221796,B,https://github.com/aden-hive/hive/pull/6830,https://github.com/aden-hive/hive/pull/6831,review.html#pair-4154153767_4154221796,,,,,,,,,,
4155771584_4155874651,B,https://github.com/microsoft/aspire/pull/15656,https://github.com/microsoft/aspire/pull/15657,review.html#pair-4155771584_4155874651,,,,,,,,,,
4163786104_4164934585,B,https://github.com/PolicyEngine/policyengine-us/pull/7898,https://github.com/PolicyEngine/policyengine-us/pull/7899,review.html#pair-4163786104_4164934585,,,,,,,,,,
4165871654_4167356668,B,https://github.com/michaelneale/mesh-llm/pull/62,https://github.com/michaelneale/mesh-llm/pull/84,review.html#pair-4165871654_4167356668,,,,,,,,,,
4165889411_4167356668,B,https://github.com/michaelneale/mesh-llm/pull/63,https://github.com/michaelneale/mesh-llm/pull/84,review.html#pair-4165889411_4167356668,,,,,,,,,,
4165910579_4167356668,B,https://github.com/michaelneale/mesh-llm/pull/64,https://github.com/michaelneale/mesh-llm/pull/84,review.html#pair-4165910579_4167356668,,,,,,,,,,
4169122983_4171577040,B,https://github.com/NoFxAiOS/nofx/pull/1443,https://github.com/NoFxAiOS/nofx/pull/1445,review.html#pair-4169122983_4171577040,,,,,,,,,,
4172411692_4172461263,B,https://github.com/browserbase/stagehand/pull/1919,https://github.com/browserbase/stagehand/pull/1920,review.html#pair-4172411692_4172461263,,,,,,,,,,
2818940848_2819134642,B,https://github.com/airbytehq/airbyte/pull/52631,https://github.com/airbytehq/airbyte/pull/52636,review.html#pair-2818940848_2819134642,,,,,,,,,,
2852313611_2852373257,B,https://github.com/box/box-ui-elements/pull/3932,https://github.com/box/box-ui-elements/pull/3933,review.html#pair-2852313611_2852373257,,,,,,,,,,
2921449514_2921456807,B,https://github.com/AgentOps-AI/agentops/pull/844,https://github.com/AgentOps-AI/agentops/pull/845,review.html#pair-2921449514_2921456807,,,,,,,,,,
2921456807_2921459259,B,https://github.com/AgentOps-AI/agentops/pull/845,https://github.com/AgentOps-AI/agentops/pull/846,review.html#pair-2921456807_2921459259,,,,,,,,,,
3027120730_3027186338,B,https://github.com/reflex-dev/reflex-web/pull/1319,https://github.com/reflex-dev/reflex-web/pull/1322,review.html#pair-3027120730_3027186338,,,,,,,,,,
3281226913_3281585397,B,https://github.com/cloudflare/workers-sdk/pull/10165,https://github.com/cloudflare/workers-sdk/pull/10166,review.html#pair-3281226913_3281585397,,,,,,,,,,
3281585397_3282816619,B,https://github.com/cloudflare/workers-sdk/pull/10166,https://github.com/cloudflare/workers-sdk/pull/10171,review.html#pair-3281585397_3282816619,,,,,,,,,,
3404861680_3415130751,B,https://github.com/elementary-data/dbt-data-reliability/pull/859,https://github.com/elementary-data/dbt-data-reliability/pull/861,review.html#pair-3404861680_3415130751,,,,,,,,,,
3564632034_3576487513,B,https://github.com/DaveSkender/Stock.Indicators/pull/1659,https://github.com/DaveSkender/Stock.Indicators/pull/1697,review.html#pair-3564632034_3576487513,,,,,,,,,,
3703582417_3759000421,B,https://github.com/neomutt/neomutt/pull/4724,https://github.com/neomutt/neomutt/pull/4743,review.html#pair-3703582417_3759000421,,,,,,,,,,
3725857271_3753865647,B,https://github.com/durable-streams/durable-streams/pull/47,https://github.com/durable-streams/durable-streams/pull/83,review.html#pair-3725857271_3753865647,,,,,,,,,,
3736687551_3935338696,B,https://github.com/dotnet/efcore/pull/37389,https://github.com/dotnet/efcore/pull/37695,review.html#pair-3736687551_3935338696,,,,,,,,,,
3971357030_3971359760,B,https://github.com/airbytehq/airbyte/pull/73703,https://github.com/airbytehq/airbyte/pull/73704,review.html#pair-3971357030_3971359760,,,,,,,,,,
4058667889_4058681311,B,https://github.com/airbytehq/airbyte/pull/74731,https://github.com/airbytehq/airbyte/pull/74732,review.html#pair-4058667889_4058681311,,,,,,,,,,
4098527205_4101795855,B,https://github.com/openclaw/openclaw/pull/50099,https://github.com/openclaw/openclaw/pull/50454,review.html#pair-4098527205_4101795855,,,,,,,,,,
4108950516_4108978112,B,https://github.com/roc-lang/roc/pull/9278,https://github.com/roc-lang/roc/pull/9279,review.html#pair-4108950516_4108978112,,,,,,,,,,
4165750474_4167332891,B,https://github.com/openclaw/openclaw/pull/57289,https://github.com/openclaw/openclaw/pull/57484,review.html#pair-4165750474_4167332891,,,,,,,,,,
2852540548_2852554007,B,https://github.com/liam-hq/liam/pull/722,https://github.com/liam-hq/liam/pull/724,review.html#pair-2852540548_2852554007,,,,,,,,,,
2971125606_2977988551,B,https://github.com/near/nearcore/pull/13283,https://github.com/near/nearcore/pull/13318,review.html#pair-2971125606_2977988551,,,,,,,,,,
2974095097_2974105233,B,https://github.com/laiso/askrepo/pull/8,https://github.com/laiso/askrepo/pull/9,review.html#pair-2974095097_2974105233,,,,,,,,,,
3016905680_3016980479,B,https://github.com/calcom/cal.com/pull/20944,https://github.com/calcom/cal.com/pull/20946,review.html#pair-3016905680_3016980479,,,,,,,,,,
3063509475_3063570306,B,https://github.com/novuhq/novu/pull/8304,https://github.com/novuhq/novu/pull/8305,review.html#pair-3063509475_3063570306,,,,,,,,,,
3110219932_3120162244,B,https://github.com/mlflow/mlflow/pull/16018,https://github.com/mlflow/mlflow/pull/16088,review.html#pair-3110219932_3120162244,,,,,,,,,,
3118287824_3119357084,B,https://github.com/EricLBuehler/mistral.rs/pull/1428,https://github.com/EricLBuehler/mistral.rs/pull/1429,review.html#pair-3118287824_3119357084,,,,,,,,,,
3141845280_3141847530,B,https://github.com/openvm-org/openvm/pull/1735,https://github.com/openvm-org/openvm/pull/1736,review.html#pair-3141845280_3141847530,,,,,,,,,,
3171113463_3190247691,B,https://github.com/aztfmod/terraform-provider-azurecaf/pull/328,https://github.com/aztfmod/terraform-provider-azurecaf/pull/335,review.html#pair-3171113463_3190247691,,,,,,,,,,
3220223180_3221032090,B,https://github.com/Deep-Learning-Profiling-Tools/triton-viz/pull/86,https://github.com/Deep-Learning-Profiling-Tools/triton-viz/pull/88,review.html#pair-3220223180_3221032090,,,,,,,,,,
3245584783_3267602007,B,https://github.com/graphistry/pygraphistry/pull/707,https://github.com/graphistry/pygraphistry/pull/715,review.html#pair-3245584783_3267602007,,,,,,,,,,
3273907563_3342490323,B,https://github.com/GLEECBTC/gleec-wallet/pull/3017,https://github.com/GLEECBTC/gleec-wallet/pull/3104,review.html#pair-3273907563_3342490323,,,,,,,,,,
3291772454_3476782058,B,https://github.com/we-promise/sure/pull/77,https://github.com/we-promise/sure/pull/180,review.html#pair-3291772454_3476782058,,,,,,,,,,
3301878092_3304910219,B,https://github.com/microsoft/vscode-azurefunctions/pull/4638,https://github.com/microsoft/vscode-azurefunctions/pull/4644,review.html#pair-3301878092_3304910219,,,,,,,,,,
3322716558_3384424427,B,https://github.com/dotnet/iot/pull/2413,https://github.com/dotnet/iot/pull/2421,review.html#pair-3322716558_3384424427,,,,,,,,,,
3335939863_3337163052,B,https://github.com/microsoft/typespec/pull/8244,https://github.com/microsoft/typespec/pull/8255,review.html#pair-3335939863_3337163052,,,,,,,,,,
3339482750_3370415251,B,https://github.com/db-ux-design-system/core-web/pull/4808,https://github.com/db-ux-design-system/core-web/pull/4874,review.html#pair-3339482750_3370415251,,,,,,,,,,
3367379304_3367449808,B,https://github.com/rstudio/promises/pull/168,https://github.com/rstudio/promises/pull/172,review.html#pair-3367379304_3367449808,,,,,,,,,,
3380269771_3387102189,B,https://github.com/deepmodeling/deepmd-kit/pull/4957,https://github.com/deepmodeling/deepmd-kit/pull/4962,review.html#pair-3380269771_3387102189,,,,,,,,,,
3385866988_3388894472,B,https://github.com/NVIDIA-NeMo/Curator/pull/1030,https://github.com/NVIDIA-NeMo/Curator/pull/1039,review.html#pair-3385866988_3388894472,,,,,,,,,,
3412169561_3935336900,B,https://github.com/dotnet/efcore/pull/36768,https://github.com/dotnet/efcore/pull/37693,review.html#pair-3412169561_3935336900,,,,,,,,,,
3480534624_3482916609,B,https://github.com/vinhnx/VTCode/pull/139,https://github.com/vinhnx/VTCode/pull/146,review.html#pair-3480534624_3482916609,,,,,,,,,,
3481646885_3504584807,B,https://github.com/microsoft/agent-framework/pull/1167,https://github.com/microsoft/agent-framework/pull/1402,review.html#pair-3481646885_3504584807,,,,,,,,,,
3487402115_3487425515,B,https://github.com/iterate/iterate/pull/223,https://github.com/iterate/iterate/pull/225,review.html#pair-3487402115_3487425515,,,,,,,,,,
3500913142_3527125375,B,https://github.com/microsoft/perfview/pull/2315,https://github.com/microsoft/perfview/pull/2321,review.html#pair-3500913142_3527125375,,,,,,,,,,
3538114167_3814549960,B,https://github.com/PowerShell/PowerShell/pull/26268,https://github.com/PowerShell/PowerShell/pull/26690,review.html#pair-3538114167_3814549960,,,,,,,,,,
3554940015_3576813367,B,https://github.com/DaveSkender/Stock.Indicators/pull/1614,https://github.com/DaveSkender/Stock.Indicators/pull/1700,review.html#pair-3554940015_3576813367,,,,,,,,,,
3555849255_3785241462,B,https://github.com/translate/translate/pull/5796,https://github.com/translate/translate/pull/5965,review.html#pair-3555849255_3785241462,,,,,,,,,,
3560201221_3576866454,B,https://github.com/DaveSkender/Stock.Indicators/pull/1642,https://github.com/DaveSkender/Stock.Indicators/pull/1703,review.html#pair-3560201221_3576866454,,,,,,,,,,
3564165185_3564413383,B,https://github.com/liam-hq/liam/pull/3920,https://github.com/liam-hq/liam/pull/3923,review.html#pair-3564165185_3564413383,,,,,,,,,,
3582219667_3601867968,B,https://github.com/Open-J-Proxy/ojp/pull/91,https://github.com/Open-J-Proxy/ojp/pull/95,review.html#pair-3582219667_3601867968,,,,,,,,,,
3582622248_3583281370,B,https://github.com/Devolutions/devolutions-gateway/pull/1553,https://github.com/Devolutions/devolutions-gateway/pull/1556,review.html#pair-3582622248_3583281370,,,,,,,,,,
3606042943_3630170051,B,https://github.com/shakacode/react_on_rails/pull/1967,https://github.com/shakacode/react_on_rails/pull/2028,review.html#pair-3606042943_3630170051,,,,,,,,,,
3614072400_3789727958,B,https://github.com/embroider-build/embroider/pull/2611,https://github.com/embroider-build/embroider/pull/2656,review.html#pair-3614072400_3789727958,,,,,,,,,,
3615263102_3617975081,B,https://github.com/akash-network/console/pull/2210,https://github.com/akash-network/console/pull/2213,review.html#pair-3615263102_3617975081,,,,,,,,,,
3640103133_3640158116,B,https://github.com/fern-api/fern/pull/10665,https://github.com/fern-api/fern/pull/10668,review.html#pair-3640103133_3640158116,,,,,,,,,,
3640744306_3640811809,B,https://github.com/fern-api/fern/pull/10680,https://github.com/fern-api/fern/pull/10684,review.html#pair-3640744306_3640811809,,,,,,,,,,
3682335226_3888042786,B,https://github.com/Azure/data-api-builder/pull/2998,https://github.com/Azure/data-api-builder/pull/3100,review.html#pair-3682335226_3888042786,,,,,,,,,,
3692248940_3692312233,B,https://github.com/ceedaragents/cyrus/pull/592,https://github.com/ceedaragents/cyrus/pull/595,review.html#pair-3692248940_3692312233,,,,,,,,,,
3728818876_3729323759,B,https://github.com/JanDeDobbeleer/oh-my-posh/pull/7050,https://github.com/JanDeDobbeleer/oh-my-posh/pull/7051,review.html#pair-3728818876_3729323759,,,,,,,,,,
3761434786_3783560063,B,https://github.com/Colin-XKL/FeedCraft/pull/394,https://github.com/Colin-XKL/FeedCraft/pull/414,review.html#pair-3761434786_3783560063,,,,,,,,,,
3780901929_3781136155,B,https://github.com/oxc-project/oxc/pull/17664,https://github.com/oxc-project/oxc/pull/17667,review.html#pair-3780901929_3781136155,,,,,,,,,,
3787114418_3787676133,B,https://github.com/Azure/azure-sdk-for-net/pull/54852,https://github.com/Azure/azure-sdk-for-net/pull/54856,review.html#pair-3787114418_3787676133,,,,,,,,,,
3800438026_3801064960,B,https://github.com/XTLS/Xray-core/pull/5518,https://github.com/XTLS/Xray-core/pull/5520,review.html#pair-3800438026_3801064960,,,,,,,,,,
3811968175_3812734773,B,https://github.com/Graylog2/graylog2-server/pull/24723,https://github.com/Graylog2/graylog2-server/pull/24725,review.html#pair-3811968175_3812734773,,,,,,,,,,
3826226516_3840963910,B,https://github.com/Whamp/chirp-stt/pull/6,https://github.com/Whamp/chirp-stt/pull/17,review.html#pair-3826226516_3840963910,,,,,,,,,,
3846784388_3855362550,B,https://github.com/huggingface/huggingface_hub/pull/3720,https://github.com/huggingface/huggingface_hub/pull/3734,review.html#pair-3846784388_3855362550,,,,,,,,,,
3863020849_4107342841,B,https://github.com/firoorg/firo/pull/1771,https://github.com/firoorg/firo/pull/1806,review.html#pair-3863020849_4107342841,,,,,,,,,,
3867737318_3907893387,B,https://github.com/microsoft/RecursiveExtractor/pull/186,https://github.com/microsoft/RecursiveExtractor/pull/194,review.html#pair-3867737318_3907893387,,,,,,,,,,
3876943733_4019067060,B,https://github.com/Azure/azure-sdk-tools/pull/13801,https://github.com/Azure/azure-sdk-tools/pull/14286,review.html#pair-3876943733_4019067060,,,,,,,,,,
3891334655_3911608891,B,https://github.com/benbjohnson/litestream/pull/1078,https://github.com/benbjohnson/litestream/pull/1087,review.html#pair-3891334655_3911608891,,,,,,,,,,
3893603107_3898502695,B,https://github.com/microsoft/GitHub-Copilot-for-Azure/pull/757,https://github.com/microsoft/GitHub-Copilot-for-Azure/pull/781,review.html#pair-3893603107_3898502695,,,,,,,,,,
3897338642_3898481010,B,https://github.com/zama-ai/fhevm/pull/1905,https://github.com/zama-ai/fhevm/pull/1907,review.html#pair-3897338642_3898481010,,,,,,,,,,
3898545434_3919157227,B,https://github.com/PrefectHQ/prefect/pull/20553,https://github.com/PrefectHQ/prefect/pull/20613,review.html#pair-3898545434_3919157227,,,,,,,,,,
3907699125_4060575013,B,https://github.com/airbytehq/airbyte/pull/72931,https://github.com/airbytehq/airbyte/pull/74740,review.html#pair-3907699125_4060575013,,,,,,,,,,
3911267045_3911430281,B,https://github.com/DannyMac180/ace-platform/pull/119,https://github.com/DannyMac180/ace-platform/pull/124,review.html#pair-3911267045_3911430281,,,,,,,,,,
3912482170_3942823950,B,https://github.com/dotnet/runtime/pull/124142,https://github.com/dotnet/runtime/pull/124437,review.html#pair-3912482170_3942823950,,,,,,,,,,
3914513473_3918834320,B,https://github.com/samhotchkiss/otter-camp/pull/439,https://github.com/samhotchkiss/otter-camp/pull/535,review.html#pair-3914513473_3918834320,,,,,,,,,,
3918325594_3918629703,B,https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/464,https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/465,review.html#pair-3918325594_3918629703,,,,,,,,,,
3924317260_3926452911,B,https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/496,https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/500,review.html#pair-3924317260_3926452911,,,,,,,,,,
3926533322_3926633418,B,https://github.com/YusukeIwaki/capybara-playwright-driver/pull/122,https://github.com/YusukeIwaki/capybara-playwright-driver/pull/123,review.html#pair-3926533322_3926633418,,,,,,,,,,
3928958143_3955241790,B,https://github.com/microsoft/GitHub-Copilot-for-Azure/pull/876,https://github.com/microsoft/GitHub-Copilot-for-Azure/pull/943,review.html#pair-3928958143_3955241790,,,,,,,,,,
3935515102_3935542581,B,https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/511,https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/512,review.html#pair-3935515102_3935542581,,,,,,,,,,
3942515970_3942671416,B,https://github.com/docopt/docopt.net/pull/214,https://github.com/docopt/docopt.net/pull/216,review.html#pair-3942515970_3942671416,,,,,,,,,,
3943521324_3943794837,B,https://github.com/shakacode/shakapacker/pull/901,https://github.com/shakacode/shakapacker/pull/916,review.html#pair-3943521324_3943794837,,,,,,,,,,
3945611937_3998435320,B,https://github.com/NYTEMODEONLY/polyterm/pull/1,https://github.com/NYTEMODEONLY/polyterm/pull/4,review.html#pair-3945611937_3998435320,,,,,,,,,,
3949690878_3949767748,B,https://github.com/rryam/MusadoraKit/pull/91,https://github.com/rryam/MusadoraKit/pull/92,review.html#pair-3949690878_3949767748,,,,,,,,,,
3951153554_3965469120,B,https://github.com/airbytehq/airbyte/pull/73501,https://github.com/airbytehq/airbyte/pull/73675,review.html#pair-3951153554_3965469120,,,,,,,,,,
3952490610_3952623942,B,https://github.com/github/gh-aw/pull/16330,https://github.com/github/gh-aw/pull/16334,review.html#pair-3952490610_3952623942,,,,,,,,,,
3960985440_3961086905,B,https://github.com/samhotchkiss/otter-camp/pull/1213,https://github.com/samhotchkiss/otter-camp/pull/1228,review.html#pair-3960985440_3961086905,,,,,,,,,,
3977204645_4069722259,B,https://github.com/shakacode/react_on_rails/pull/2480,https://github.com/shakacode/react_on_rails/pull/2593,review.html#pair-3977204645_4069722259,,,,,,,,,,
3979869413_3980591264,B,https://github.com/modelcontextprotocol/csharp-sdk/pull/1361,https://github.com/modelcontextprotocol/csharp-sdk/pull/1363,review.html#pair-3979869413_3980591264,,,,,,,,,,
3986757440_3987202926,B,https://github.com/openclaw/openclaw/pull/25986,https://github.com/openclaw/openclaw/pull/26126,review.html#pair-3986757440_3987202926,,,,,,,,,,
3987859569_3988926760,B,https://github.com/zeroclaw-labs/zeroclaw/pull/1751,https://github.com/zeroclaw-labs/zeroclaw/pull/1779,review.html#pair-3987859569_3988926760,,,,,,,,,,
3990167284_3992013930,B,https://github.com/buckaroo-data/buckaroo/pull/585,https://github.com/buckaroo-data/buckaroo/pull/589,review.html#pair-3990167284_3992013930,,,,,,,,,,
4001774417_4115929863,B,https://github.com/openclaw/openclaw/pull/28926,https://github.com/openclaw/openclaw/pull/52246,review.html#pair-4001774417_4115929863,,,,,,,,,,
4002918582_4011988414,B,https://github.com/PrefectHQ/prefect/pull/20894,https://github.com/PrefectHQ/prefect/pull/20919,review.html#pair-4002918582_4011988414,,,,,,,,,,
4003684639_4115898743,B,https://github.com/openclaw/openclaw/pull/29346,https://github.com/openclaw/openclaw/pull/52240,review.html#pair-4003684639_4115898743,,,,,,,,,,
4003788259_4005277477,B,https://github.com/dotnet/runtime/pull/125001,https://github.com/dotnet/runtime/pull/125014,review.html#pair-4003788259_4005277477,,,,,,,,,,
4007732893_4011583391,B,https://github.com/openclaw/openclaw/pull/30823,https://github.com/openclaw/openclaw/pull/31775,review.html#pair-4007732893_4011583391,,,,,,,,,,
4010626717_4066603273,B,https://github.com/HaxeFoundation/hashlink/pull/899,https://github.com/HaxeFoundation/hashlink/pull/909,review.html#pair-4010626717_4066603273,,,,,,,,,,
4013890511_4014035003,B,https://github.com/VRSEN/agency-swarm/pull/544,https://github.com/VRSEN/agency-swarm/pull/545,review.html#pair-4013890511_4014035003,,,,,,,,,,
4013944838_4115891409,B,https://github.com/openclaw/openclaw/pull/32313,https://github.com/openclaw/openclaw/pull/52239,review.html#pair-4013944838_4115891409,,,,,,,,,,
4030045216_4041911265,B,https://github.com/openclaw/openclaw/pull/36590,https://github.com/openclaw/openclaw/pull/40160,review.html#pair-4030045216_4041911265,,,,,,,,,,
4030173741_4034968953,B,https://github.com/ollama/ollama/pull/14646,https://github.com/ollama/ollama/pull/14667,review.html#pair-4030173741_4034968953,,,,,,,,,,
4046693103_4065038996,B,https://github.com/openclaw/openclaw/pull/41274,https://github.com/openclaw/openclaw/pull/44111,review.html#pair-4046693103_4065038996,,,,,,,,,,
4046738437_4058236527,B,https://github.com/gap-system/gap/pull/6257,https://github.com/gap-system/gap/pull/6263,review.html#pair-4046738437_4058236527,,,,,,,,,,
4061593562_4105297077,B,https://github.com/VRSEN/agency-swarm/pull/550,https://github.com/VRSEN/agency-swarm/pull/566,review.html#pair-4061593562_4105297077,,,,,,,,,,
4065306068_4065574620,B,https://github.com/EtienneLescot/n8n-as-code/pull/205,https://github.com/EtienneLescot/n8n-as-code/pull/206,review.html#pair-4065306068_4065574620,,,,,,,,,,
4066126828_4080884445,B,https://github.com/openclaw/openclaw/pull/44264,https://github.com/openclaw/openclaw/pull/48020,review.html#pair-4066126828_4080884445,,,,,,,,,,
4071795429_4074657531,B,https://github.com/openclaw/openclaw/pull/45237,https://github.com/openclaw/openclaw/pull/45742,review.html#pair-4071795429_4074657531,,,,,,,,,,
4078946203_4116361083,B,https://github.com/bpwhelan/GameSentenceMiner/pull/403,https://github.com/bpwhelan/GameSentenceMiner/pull/411,review.html#pair-4078946203_4116361083,,,,,,,,,,
4081214792_4089207097,B,https://github.com/havit/Havit.Blazor/pull/1235,https://github.com/havit/Havit.Blazor/pull/1240,review.html#pair-4081214792_4089207097,,,,,,,,,,
4084568623_4091696780,B,https://github.com/skiptools/skip-ui/pull/354,https://github.com/skiptools/skip-ui/pull/359,review.html#pair-4084568623_4091696780,,,,,,,,,,
4084887936_4091304565,B,https://github.com/dotnet/maui/pull/34503,https://github.com/dotnet/maui/pull/34519,review.html#pair-4084887936_4091304565,,,,,,,,,,
4092772850_4122204346,B,https://github.com/open-metadata/OpenMetadata/pull/26572,https://github.com/open-metadata/OpenMetadata/pull/26703,review.html#pair-4092772850_4122204346,,,,,,,,,,
4096571300_4103750608,B,https://github.com/exa-labs/exa-mcp-server/pull/219,https://github.com/exa-labs/exa-mcp-server/pull/222,review.html#pair-4096571300_4103750608,,,,,,,,,,
4100436365_4119247159,B,https://github.com/camunda/camunda/pull/49030,https://github.com/camunda/camunda/pull/49216,review.html#pair-4100436365_4119247159,,,,,,,,,,
4114054357_4117316085,B,https://github.com/ProteoWizard/pwiz/pull/4088,https://github.com/ProteoWizard/pwiz/pull/4091,review.html#pair-4114054357_4117316085,,,,,,,,,,
4114103618_4115234438,B,https://github.com/rvdbreemen/OTGW-firmware/pull/515,https://github.com/rvdbreemen/OTGW-firmware/pull/516,review.html#pair-4114103618_4115234438,,,,,,,,,,
4129607986_4129861145,B,https://github.com/tuva-health/tuva/pull/1289,https://github.com/tuva-health/tuva/pull/1290,review.html#pair-4129607986_4129861145,,,,,,,,,,
4135979599_4136003330,B,https://github.com/PrefectHQ/prefect/pull/21273,https://github.com/PrefectHQ/prefect/pull/21274,review.html#pair-4135979599_4136003330,,,,,,,,,,
4166339128_4182433358,B,https://github.com/openclaw/openclaw/pull/57381,https://github.com/openclaw/openclaw/pull/58564,review.html#pair-4166339128_4182433358,,,,,,,,,,
4174305397_4175140629,B,https://github.com/openai/parameter-golf/pull/1154,https://github.com/openai/parameter-golf/pull/1160,review.html#pair-4174305397_4175140629,,,,,,,,,,
3219848438_3226206040,B,https://github.com/Red-Hat-AI-Innovation-Team/sdg_hub/pull/234,https://github.com/Red-Hat-AI-Innovation-Team/sdg_hub/pull/241,review.html#pair-3219848438_3226206040,,,,,,,,,,
3778541543_4169133262,B,https://github.com/openclaw/openclaw/pull/160,https://github.com/openclaw/openclaw/pull/57612,review.html#pair-3778541543_4169133262,,,,,,,,,,
3299092307_3321114186,B,https://github.com/liam-hq/liam/pull/2935,https://github.com/liam-hq/liam/pull/3009,review.html#pair-3299092307_3321114186,,,,,,,,,,
3299092307_3317448369,B,https://github.com/liam-hq/liam/pull/2935,https://github.com/liam-hq/liam/pull/2991,review.html#pair-3299092307_3317448369,,,,,,,,,,
4000785735_4002742922,B,https://github.com/milady-ai/milady/pull/686,https://github.com/milady-ai/milady/pull/692,review.html#pair-4000785735_4002742922,,,,,,,,,,
4085703420_4098448913,B,https://github.com/NateBJones-Projects/OB1/pull/66,https://github.com/NateBJones-Projects/OB1/pull/83,review.html#pair-4085703420_4098448913,,,,,,,,,,
4126332456_4171291364,B,https://github.com/Significant-Gravitas/AutoGPT/pull/12536,https://github.com/Significant-Gravitas/AutoGPT/pull/12607,review.html#pair-4126332456_4171291364,,,,,,,,,,
3234480284_3238571084,B,https://github.com/liam-hq/liam/pull/2574,https://github.com/liam-hq/liam/pull/2596,review.html#pair-3234480284_3238571084,,,,,,,,,,
3409931028_3451786223,B,https://github.com/liam-hq/liam/pull/3463,https://github.com/liam-hq/liam/pull/3592,review.html#pair-3409931028_3451786223,,,,,,,,,,
3768136518_3771682194,B,https://github.com/rajivm1991/DroidDock/pull/41,https://github.com/rajivm1991/DroidDock/pull/42,review.html#pair-3768136518_3771682194,,,,,,,,,,
3830801672_3830840177,B,https://github.com/rvdbreemen/OTGW-firmware/pull/367,https://github.com/rvdbreemen/OTGW-firmware/pull/368,review.html#pair-3830801672_3830840177,,,,,,,,,,
3907342383_3907407473,B,https://github.com/api-platform/core/pull/7736,https://github.com/api-platform/core/pull/7738,review.html#pair-3907342383_3907407473,,,,,,,,,,
4055044636_4055485979,B,https://github.com/Provenance-Emu/Provenance/pull/2948,https://github.com/Provenance-Emu/Provenance/pull/2959,review.html#pair-4055044636_4055485979,,,,,,,,,,
3957918466_3974684810,B,https://github.com/accomplish-ai/accomplish/pull/548,https://github.com/accomplish-ai/accomplish/pull/622,review.html#pair-3957918466_3974684810,,,,,,,,,,
3996467262_4034633178,B,https://github.com/Asymmetric-al/core/pull/78,https://github.com/Asymmetric-al/core/pull/98,review.html#pair-3996467262_4034633178,,,,,,,,,,
3970209178_3971788099,B,https://github.com/rvdbreemen/OTGW-firmware/pull/446,https://github.com/rvdbreemen/OTGW-firmware/pull/449,review.html#pair-3970209178_3971788099,,,,,,,,,,
3967467393_3967685791,B,https://github.com/gastownhall/gastown/pull/1788,https://github.com/gastownhall/gastown/pull/1789,review.html#pair-3967467393_3967685791,,,,,,,,,,
3463110103_3463250827,B,https://github.com/clduab11/gemini-flow/pull/56,https://github.com/clduab11/gemini-flow/pull/58,review.html#pair-3463110103_3463250827,,,,,,,,,,
3203508784_3212206965,B,https://github.com/tphakala/birdnet-go/pull/878,https://github.com/tphakala/birdnet-go/pull/900,review.html#pair-3203508784_3212206965,,,,,,,,,,
3203508784_3206950313,B,https://github.com/tphakala/birdnet-go/pull/878,https://github.com/tphakala/birdnet-go/pull/886,review.html#pair-3203508784_3206950313,,,,,,,,,,
3257317941_3265336481,B,https://github.com/hmislk/hmis/pull/14114,https://github.com/hmislk/hmis/pull/14191,review.html#pair-3257317941_3265336481,,,,,,,,,,
3894216670_3943840406,B,https://github.com/shakacode/shakapacker/pull/880,https://github.com/shakacode/shakapacker/pull/922,review.html#pair-3894216670_3943840406,,,,,,,,,,
